tree_id,score,px_xmin,px_ymin,px_xmax,px_ymax,crown_width_px,crown_height_px,crown_diameter_px,crown_width_m,crown_height_m,crown_diameter_m,geo_x,geo_y,mean_r,mean_g,mean_b,std_r,std_g,std_b,greenness_exg,vari,brightness,tile_idx,tile_origin_col,tile_origin_row
3643,0.413,3347.0,4780.0,3376.0,4811.0,29.0,31.0,30.0,1.554,1.661,1.608,638544.260207,3863455.891777,106.5,113.8,48.8,27.3,28.5,24.1,72.28,0.0424,89.7,7,1920,3840
3644,0.4129,3256.0,5832.0,3281.0,5854.0,25.0,22.0,23.5,1.34,1.179,1.259,638539.276303,3863399.76008,149.1,147.0,64.6,24.0,24.9,20.4,80.27,-0.009,120.2,7,1920,3840
3645,0.4126,3124.0,4455.0,3151.0,4478.0,27.0,23.0,25.0,1.447,1.233,1.34,638532.255965,3863473.521685,138.3,145.6,67.9,40.4,35.3,41.8,84.99,0.0337,117.2,7,1920,3840
3646,0.4121,3329.0,4410.0,3353.0,4437.0,24.0,27.0,25.5,1.286,1.447,1.367,638543.161604,3863475.825898,175.9,160.4,156.7,27.5,30.9,34.4,-11.77,-0.0863,164.3,7,1920,3840
3647,0.4117,2997.0,4061.0,3024.0,4086.0,27.0,25.0,26.0,1.447,1.34,1.393,638525.449989,3863494.581119,112.2,120.1,32.1,27.8,26.2,17.8,95.96,0.0396,88.2,7,1920,3840
3648,0.4115,2080.0,5027.0,2112.0,5058.0,32.0,31.0,31.5,1.715,1.661,1.688,638476.441602,3863442.65595,109.4,125.7,38.4,30.6,29.9,18.4,103.62,0.0829,91.2,7,1920,3840
3649,0.4111,2283.0,4088.0,2314.0,4117.0,31.0,29.0,30.0,1.661,1.554,1.608,638487.29365,3863493.027115,79.9,91.1,36.3,17.6,18.6,14.7,66.02,0.0832,69.1,7,1920,3840
3650,0.4108,2337.0,5143.0,2362.0,5168.0,25.0,25.0,25.0,1.34,1.34,1.34,638490.026759,3863436.600693,149.0,156.4,67.7,26.6,26.7,17.9,96.13,0.031,124.4,7,1920,3840
3651,0.4107,3532.0,5080.0,3560.0,5108.0,28.0,28.0,28.0,1.5,1.5,1.5,638554.147629,3863439.896253,118.3,124.2,30.9,24.5,22.8,15.6,99.26,0.0281,91.1,7,1920,3840
3652,0.4105,3882.0,5596.0,3904.0,5617.0,22.0,21.0,21.5,1.179,1.125,1.152,638572.743485,3863412.433251,116.6,125.8,40.7,23.7,25.6,16.4,94.35,0.0457,94.4,7,1920,3840
3653,0.4105,3562.0,5296.0,3600.0,5332.0,38.0,36.0,37.0,2.036,1.929,1.983,638556.023291,3863428.107257,114.5,121.8,43.5,23.6,24.8,15.0,85.58,0.0379,93.2,7,1920,3840
3654,0.4105,3592.0,4023.0,3626.0,4054.0,34.0,31.0,32.5,1.822,1.661,1.742,638557.523822,3863496.456641,127.0,136.9,48.2,31.4,27.5,27.8,98.49,0.0456,104.0,7,1920,3840
3655,0.4104,3720.0,5852.0,3742.0,5873.0,22.0,21.0,21.5,1.179,1.125,1.152,638564.061846,3863398.715146,121.0,116.5,44.5,37.4,31.5,21.5,67.52,-0.0232,94.0,7,1920,3840
3656,0.4104,3164.0,4581.0,3195.0,4611.0,31.0,30.0,30.5,1.661,1.608,1.634,638534.50676,3863466.582253,97.1,103.9,40.9,25.5,26.2,15.8,69.78,0.0424,80.6,7,1920,3840
3657,0.41,2355.0,4403.0,2395.0,4440.0,40.0,37.0,38.5,2.144,1.983,2.063,638491.393313,3863475.933071,93.2,102.6,44.4,28.7,33.1,19.6,67.57,0.0621,80.1,7,1920,3840
3658,0.4097,3457.0,4754.0,3483.0,4780.0,26.0,26.0,26.0,1.393,1.393,1.393,638550.074761,3863457.418988,123.4,129.0,56.5,32.1,28.5,30.5,78.12,0.0286,103.0,7,1920,3840
3659,0.4096,2792.0,3949.0,2829.0,3985.0,37.0,36.0,36.5,1.983,1.929,1.956,638514.731916,3863500.288065,107.7,112.6,36.6,35.6,32.8,21.2,80.92,0.0267,85.7,7,1920,3840
3660,0.4095,3247.0,5592.0,3270.0,5613.0,23.0,21.0,22.0,1.233,1.125,1.179,638538.740399,3863412.647596,110.1,119.7,38.4,35.2,33.8,19.0,91.02,0.0505,89.4,7,1920,3840
3661,0.4094,3553.0,4104.0,3575.0,4125.0,22.0,21.0,21.5,1.179,1.125,1.152,638555.112255,3863492.384079,110.1,118.2,37.1,21.6,21.7,11.6,89.21,0.0424,88.5,7,1920,3840
3662,0.4087,2930.0,4533.0,2961.0,4564.0,31.0,31.0,31.0,1.661,1.661,1.661,638521.966615,3863469.127605,127.9,137.8,43.6,31.8,30.0,19.6,104.11,0.0447,103.1,7,1920,3840
3663,0.4086,3033.0,4430.0,3055.0,4451.0,22.0,21.0,21.5,1.179,1.125,1.152,638527.245266,3863474.91493,156.7,151.8,61.1,40.0,35.4,27.8,85.83,-0.0198,123.2,7,1920,3840
3664,0.4084,3309.0,4443.0,3337.0,4468.0,28.0,25.0,26.5,1.5,1.34,1.42,638542.196978,3863474.111135,152.5,146.4,146.5,35.2,39.0,39.4,-6.14,-0.04,148.5,7,1920,3840
3665,0.408,3910.0,5109.0,3940.0,5142.0,30.0,33.0,31.5,1.608,1.768,1.688,638574.458376,3863438.208283,114.9,115.9,47.0,24.0,21.6,19.5,69.94,0.0055,92.6,7,1920,3840
3666,0.4076,3460.0,5694.0,3487.0,5718.0,27.0,24.0,25.5,1.447,1.286,1.367,638550.262327,3863407.101409,128.8,132.2,50.5,28.0,29.2,19.1,85.11,0.0161,103.8,7,1920,3840
3667,0.407,3219.0,4829.0,3244.0,4852.0,25.0,23.0,24.0,1.34,1.233,1.286,638537.293459,3863453.480392,117.4,124.4,46.7,23.9,24.1,19.6,84.72,0.0359,96.2,7,1920,3840
3668,0.407,2104.0,5613.0,2134.0,5638.0,30.0,25.0,27.5,1.608,1.34,1.474,638477.67418,3863411.41511,144.9,147.0,58.2,29.3,27.3,22.2,90.96,0.0092,116.7,7,1920,3840
3669,0.4068,3564.0,4503.0,3588.0,4528.0,24.0,25.0,24.5,1.286,1.34,1.313,638555.75534,3863470.895954,127.2,133.1,59.9,32.2,28.8,28.5,79.14,0.0295,106.7,7,1920,3840
3670,0.4066,2857.0,4242.0,2896.0,4279.0,39.0,37.0,38.0,2.09,1.983,2.036,638518.26888,3863484.560472,127.0,133.7,49.8,28.5,25.3,21.7,90.64,0.032,103.5,7,1920,3840
3671,0.4059,2341.0,5080.0,2375.0,5115.0,34.0,35.0,34.5,1.822,1.876,1.849,638490.482277,3863439.708701,123.9,135.3,48.9,33.1,34.2,19.0,97.74,0.0541,102.7,7,1920,3840
3672,0.4059,2772.0,5741.0,2796.0,5765.0,24.0,24.0,24.0,1.286,1.286,1.286,638513.311772,3863404.582851,99.2,114.0,44.1,30.0,30.3,16.8,84.78,0.0879,85.8,7,1920,3840
3673,0.4057,2917.0,5433.0,2943.0,5459.0,26.0,26.0,26.0,1.393,1.393,1.393,638521.135965,3863421.033859,180.1,164.3,149.9,30.3,30.8,32.6,-1.42,-0.0812,164.8,7,1920,3840
3674,0.4055,3102.0,4931.0,3135.0,4961.0,33.0,30.0,31.5,1.768,1.608,1.688,638531.237748,3863447.827032,138.5,143.8,56.9,30.3,28.2,25.2,92.09,0.0233,113.1,7,1920,3840
3675,0.4053,3245.0,4605.0,3273.0,4632.0,28.0,27.0,27.5,1.5,1.447,1.474,638538.767194,3863465.376561,124.4,133.0,49.8,31.1,29.6,18.1,91.78,0.0415,102.4,7,1920,3840
3676,0.4048,2009.0,4360.0,2038.0,4390.0,29.0,30.0,29.5,1.554,1.608,1.581,638472.5563,3863478.424836,122.3,132.9,60.0,30.8,28.2,23.7,83.54,0.0543,105.1,7,1920,3840
3677,0.4045,2158.0,3961.0,2198.0,4006.0,40.0,45.0,42.5,2.144,2.411,2.278,638480.836012,3863499.40389,146.7,139.0,125.3,32.8,32.6,37.7,6.05,-0.048,137.0,7,1920,3840
3678,0.4044,2797.0,4124.0,2828.0,4154.0,31.0,30.0,30.5,1.661,1.608,1.634,638514.839097,3863491.071214,119.1,125.3,43.3,28.7,29.2,18.1,88.31,0.031,95.9,7,1920,3840
3679,0.4043,3299.0,5207.0,3334.0,5242.0,35.0,35.0,35.0,1.876,1.876,1.876,638541.84864,3863432.903235,126.2,126.8,52.9,37.6,36.0,30.8,74.42,0.0029,102.0,7,1920,3840
3680,0.4043,2708.0,3951.0,2743.0,3982.0,35.0,31.0,33.0,1.876,1.661,1.768,638510.176736,3863500.314858,113.8,124.4,39.5,32.0,29.9,19.9,95.48,0.0532,92.5,7,1920,3840
3681,0.4041,2775.0,4446.0,2804.0,4481.0,29.0,35.0,32.0,1.554,1.876,1.715,638513.606519,3863473.682444,181.1,169.6,152.8,36.2,39.4,43.8,5.42,-0.0579,167.8,7,1920,3840
3682,0.404,2953.0,4847.0,2976.0,4869.0,23.0,22.0,22.5,1.233,1.179,1.206,638522.984832,3863452.542631,128.8,132.0,56.6,29.1,27.0,24.4,78.56,0.0156,105.8,7,1920,3840
3683,0.4037,2499.0,5188.0,2520.0,5208.0,21.0,20.0,20.5,1.125,1.072,1.099,638498.601217,3863434.323273,89.2,112.0,24.8,24.8,25.0,11.8,110.11,0.1295,75.3,7,1920,3840
3684,0.4037,3066.0,5476.0,3092.0,5501.0,26.0,25.0,25.5,1.393,1.34,1.367,638529.120929,3863418.756439,142.7,156.3,57.8,29.0,26.1,18.4,112.03,0.0564,118.9,7,1920,3840
3685,0.4037,2573.0,4842.0,2598.0,4867.0,25.0,25.0,25.0,1.34,1.34,1.34,638502.674085,3863452.730183,106.4,119.7,40.5,31.0,30.6,22.5,92.51,0.0716,88.9,7,1920,3840
3686,0.4032,1920.0,4191.0,1942.0,4217.0,22.0,26.0,24.0,1.179,1.393,1.286,638467.599192,3863487.588101,92.2,104.1,33.0,23.5,25.4,14.5,83.0,0.073,76.4,7,1920,3840
3687,0.4032,3403.0,4466.0,3435.0,4496.0,32.0,30.0,31.0,1.715,1.608,1.661,638547.341653,3863472.744683,125.5,128.5,47.5,26.2,24.7,19.4,84.05,0.0146,100.5,7,1920,3840
3688,0.4025,2003.0,5172.0,2031.0,5197.0,28.0,25.0,26.5,1.5,1.34,1.42,638472.207963,3863435.046689,162.0,167.4,74.2,23.6,22.8,18.1,98.61,0.0212,134.5,7,1920,3840
3689,0.4024,3313.0,5398.0,3334.0,5418.0,21.0,20.0,20.5,1.125,1.072,1.099,638542.223773,3863423.07014,103.9,111.4,44.4,32.8,32.7,19.9,74.53,0.0438,86.6,7,1920,3840
3690,0.4018,2329.0,5600.0,2360.0,5625.0,31.0,25.0,28.0,1.661,1.34,1.5,638489.758807,3863412.111733,125.3,139.3,44.8,38.8,36.4,22.1,108.46,0.0637,103.1,7,1920,3840
3691,0.4013,3608.0,4766.0,3634.0,4791.0,26.0,25.0,25.5,1.393,1.34,1.367,638558.166906,3863456.802745,128.5,133.5,52.1,27.1,26.0,25.3,86.38,0.0238,104.7,7,1920,3840
3692,0.401,2601.0,5549.0,2620.0,5567.0,19.0,18.0,18.5,1.018,0.965,0.991,638504.013844,3863415.032188,126.3,131.1,56.3,27.7,28.9,17.9,79.51,0.0236,104.6,7,1920,3840
3693,0.4007,2392.0,3962.0,2420.0,3989.0,28.0,27.0,27.5,1.5,1.447,1.474,638493.054614,3863499.832581,112.0,116.8,37.6,24.7,24.4,16.7,84.07,0.0253,88.8,7,1920,3840
3694,0.4005,2714.0,4664.0,2737.0,4689.0,23.0,25.0,24.0,1.233,1.34,1.286,638510.176736,3863462.268552,102.5,117.9,33.6,20.5,21.5,12.2,99.66,0.0823,84.7,7,1920,3840
3695,0.4001,3081.0,4172.0,3116.0,4212.0,35.0,40.0,37.5,1.876,2.144,2.01,638530.165941,3863488.231137,162.8,151.3,144.1,38.4,40.8,47.9,-4.37,-0.0678,152.7,7,1920,3840
3696,0.7314,5150.0,4767.0,5188.0,4807.0,38.0,40.0,39.0,2.036,2.144,2.09,638641.124789,3863456.347261,121.2,124.9,50.9,29.2,31.9,16.0,77.74,0.0191,99.0,8,3840,3840
3697,0.7092,5500.0,4189.0,5542.0,4226.0,42.0,37.0,39.5,2.251,1.983,2.117,638659.988596,3863487.400549,129.2,135.8,62.1,26.8,28.8,20.9,80.14,0.0322,109.0,8,3840,3840
3698,0.6958,5241.0,4839.0,5284.0,4878.0,43.0,39.0,41.0,2.304,2.09,2.197,638646.135487,3863452.515837,137.5,146.3,46.7,34.1,33.1,16.3,108.43,0.0371,110.2,8,3840,3840
3699,0.6872,4765.0,4326.0,4817.0,4371.0,52.0,45.0,48.5,2.787,2.411,2.599,638620.867631,3863479.844874,119.1,130.3,53.4,28.3,28.8,22.7,88.19,0.0573,100.9,8,3840,3840
3700,0.6839,4002.0,5003.0,4043.0,5039.0,41.0,36.0,38.5,2.197,1.929,2.063,638579.683437,3863443.808056,125.2,128.6,53.3,26.4,26.7,21.2,78.69,0.0168,102.4,8,3840,3840
3701,0.6782,4951.0,5195.0,4975.0,5219.0,24.0,24.0,24.0,1.286,1.286,1.286,638630.085174,3863433.840996,129.9,140.0,46.6,27.1,29.6,14.8,103.48,0.0453,105.5,8,3840,3840
3702,0.6778,5068.0,4756.0,5121.0,4803.0,53.0,47.0,50.0,2.84,2.519,2.679,638637.132306,3863456.749159,135.6,142.2,59.8,33.0,35.6,20.5,89.07,0.0303,112.5,8,3840,3840
3703,0.6751,5099.0,5108.0,5131.0,5138.0,32.0,30.0,31.0,1.715,1.608,1.661,638638.230909,3863438.342249,140.3,145.5,63.7,26.7,28.2,20.8,86.93,0.0232,116.5,8,3840,3840
3704,0.6631,4577.0,4524.0,4619.0,4563.0,42.0,39.0,40.5,2.251,2.09,2.17,638610.524691,3863469.395537,123.9,130.8,61.6,31.3,30.5,24.7,76.15,0.0357,105.5,8,3840,3840
3705,0.6571,4379.0,4035.0,4425.0,4077.0,46.0,42.0,44.0,2.465,2.251,2.358,638600.02098,3863495.51888,144.5,149.1,57.4,38.8,39.9,28.4,96.23,0.0192,117.0,8,3840,3840
3706,0.6568,4606.0,4582.0,4640.0,4612.0,34.0,30.0,32.0,1.822,1.608,1.715,638611.86445,3863466.528667,111.2,119.6,60.6,24.5,25.8,19.7,67.43,0.0495,97.1,8,3840,3840
3707,0.655,4947.0,4257.0,4990.0,4294.0,43.0,37.0,40.0,2.304,1.983,2.144,638630.379921,3863483.756677,142.0,153.1,65.5,37.6,37.1,27.6,98.8,0.0487,120.2,8,3840,3840
3708,0.6523,4095.0,4850.0,4126.0,4879.0,31.0,29.0,30.0,1.661,1.554,1.608,638584.399389,3863452.194319,125.6,130.5,44.9,29.7,27.8,21.2,90.47,0.0232,100.3,8,3840,3840
3709,0.6497,4604.0,4440.0,4649.0,4479.0,45.0,39.0,42.0,2.411,2.09,2.251,638612.052016,3863473.89679,141.0,147.0,60.2,32.9,31.5,24.6,92.76,0.0262,116.0,8,3840,3840
3710,0.6476,4300.0,4313.0,4341.0,4349.0,41.0,36.0,38.5,2.197,1.929,2.063,638595.653365,3863480.782635,120.2,129.1,54.6,28.0,29.0,19.2,83.55,0.0461,101.3,8,3840,3840
3711,0.6465,4669.0,4022.0,4705.0,4059.0,36.0,37.0,36.5,1.929,1.983,1.956,638615.294233,3863496.349469,115.0,125.9,50.6,26.7,28.7,15.3,86.25,0.0572,97.2,8,3840,3840
3712,0.6431,4829.0,4994.0,4864.0,5031.0,35.0,37.0,36.0,1.876,1.983,1.929,638623.841896,3863444.26354,133.8,139.4,58.0,26.5,29.7,17.3,87.05,0.0261,110.4,8,3840,3840
3713,0.638,5005.0,4930.0,5049.0,4974.0,44.0,44.0,44.0,2.358,2.358,2.358,638633.514957,3863447.505514,114.3,132.3,48.1,28.9,28.3,18.1,102.14,0.0907,98.2,8,3840,3840
3714,0.6365,4921.0,4206.0,4956.0,4238.0,35.0,32.0,33.5,1.876,1.715,1.795,638628.77221,3863486.623547,107.9,122.4,60.0,34.2,32.1,30.6,77.0,0.0855,96.8,8,3840,3840
3715,0.6343,5162.0,3987.0,5209.0,4029.0,47.0,42.0,44.5,2.519,2.251,2.385,638642.00903,3863498.091025,106.5,117.8,48.8,31.3,30.0,22.7,80.38,0.0647,91.0,8,3840,3840
3716,0.6291,3959.0,5245.0,3999.0,5279.0,40.0,34.0,37.0,2.144,1.822,1.983,638577.352256,3863430.893747,132.4,132.6,46.9,31.4,28.2,20.9,85.81,0.0006,104.0,8,3840,3840
3717,0.6282,5520.0,4378.0,5553.0,4408.0,33.0,30.0,31.5,1.768,1.608,1.688,638660.819247,3863477.460282,139.6,141.9,64.7,27.8,29.7,21.3,79.51,0.0108,115.4,8,3840,3840
3718,0.628,5700.0,4035.0,5734.0,4065.0,34.0,30.0,32.0,1.822,1.608,1.715,638670.492308,3863495.840398,129.4,135.6,60.8,28.7,29.4,19.6,81.06,0.0306,108.6,8,3840,3840
3719,0.6261,4494.0,3848.0,4527.0,3877.0,33.0,29.0,31.0,1.768,1.554,1.661,638605.835534,3863505.887838,119.2,129.1,55.8,22.6,26.0,15.5,83.17,0.0512,101.4,8,3840,3840
3720,0.6248,5093.0,4647.0,5129.0,4681.0,36.0,34.0,35.0,1.929,1.822,1.876,638638.016547,3863462.938382,123.4,133.4,50.4,25.1,23.7,20.8,93.04,0.0485,102.4,8,3840,3840
3721,0.6248,4419.0,4380.0,4456.0,4412.0,37.0,32.0,34.5,1.983,1.715,1.849,638601.923438,3863477.299523,139.8,145.1,66.0,28.7,28.6,21.6,84.5,0.0244,116.9,8,3840,3840
3722,0.6229,4966.0,5276.0,5001.0,5307.0,35.0,31.0,33.0,1.876,1.661,1.768,638631.183776,3863429.31295,145.4,151.2,60.8,26.1,28.8,21.7,96.19,0.0245,119.1,8,3840,3840
3723,0.6218,5668.0,4514.0,5694.0,4540.0,26.0,26.0,26.0,1.393,1.393,1.393,638668.563055,3863470.279711,118.8,124.8,46.6,19.1,19.9,14.3,84.28,0.0305,96.7,8,3840,3840
3724,0.6217,4524.0,3895.0,4553.0,3921.0,29.0,26.0,27.5,1.554,1.393,1.474,638607.336064,3863503.449659,108.6,118.6,51.4,22.8,25.5,14.4,77.3,0.0569,92.9,8,3840,3840
3725,0.6173,5647.0,4470.0,5683.0,4501.0,36.0,31.0,33.5,1.929,1.661,1.795,638667.705609,3863472.503545,127.4,131.8,48.3,23.4,25.9,17.4,87.84,0.0207,102.5,8,3840,3840
3726,0.615,4600.0,4279.0,4638.0,4315.0,38.0,36.0,37.0,2.036,1.929,1.983,638611.650089,3863482.604571,117.9,118.2,51.1,27.8,32.0,18.1,67.35,0.0015,95.7,8,3840,3840
3727,0.6119,5092.0,4494.0,5122.0,4523.0,30.0,29.0,29.5,1.608,1.554,1.581,638637.802186,3863471.271059,130.0,144.5,52.4,30.5,30.5,18.4,106.49,0.0649,109.0,8,3840,3840
3728,0.61,4680.0,4282.0,4711.0,4313.0,31.0,31.0,31.0,1.661,1.661,1.661,638615.749751,3863482.577778,108.8,121.3,42.0,34.5,33.8,21.3,91.7,0.0662,90.7,8,3840,3840
3729,0.6095,5122.0,4580.0,5173.0,4628.0,51.0,48.0,49.5,2.733,2.572,2.653,638639.972596,3863466.153563,115.4,126.9,52.9,31.5,31.1,20.7,85.55,0.0606,98.4,8,3840,3840
3730,0.6094,4317.0,5544.0,4355.0,5577.0,38.0,33.0,35.5,2.036,1.768,1.902,638596.484016,3863414.898223,120.1,127.5,51.3,29.3,27.7,29.5,83.59,0.0377,99.6,8,3840,3840
3731,0.6089,4719.0,5102.0,4757.0,5135.0,38.0,33.0,35.5,2.036,1.768,1.902,638618.027342,3863438.583388,131.1,139.6,53.4,36.5,37.1,21.0,94.76,0.0393,108.0,8,3840,3840
3732,0.6066,5105.0,4538.0,5140.0,4574.0,35.0,36.0,35.5,1.876,1.929,1.902,638638.632837,3863468.725707,90.7,109.4,39.9,23.8,26.0,14.2,88.08,0.1166,80.0,8,3840,3840
3733,0.6056,4533.0,4305.0,4573.0,4343.0,40.0,38.0,39.0,2.144,2.036,2.09,638608.113125,3863481.157739,121.7,128.1,56.9,27.0,27.9,19.5,77.63,0.0333,102.2,8,3840,3840
3734,0.6018,5015.0,4243.0,5052.0,4278.0,37.0,35.0,36.0,1.983,1.876,1.929,638633.863294,3863484.560472,115.5,126.3,55.7,31.3,30.9,25.8,81.42,0.0583,99.2,8,3840,3840
3735,0.5992,5162.0,4276.0,5211.0,4323.0,49.0,47.0,48.0,2.626,2.519,2.572,638642.06262,3863482.470605,143.6,153.4,63.0,29.6,26.7,26.1,100.15,0.042,120.0,8,3840,3840
3736,0.5988,4563.0,4360.0,4608.0,4401.0,45.0,41.0,43.0,2.411,2.197,2.304,638609.854811,3863478.130111,138.0,144.9,70.4,32.9,30.8,25.2,81.48,0.0325,117.8,8,3840,3840
3737,0.5956,4489.0,4224.0,4527.0,4257.0,38.0,33.0,35.5,2.036,1.768,1.902,638605.701558,3863485.632199,133.1,141.1,65.0,30.0,27.5,29.3,84.01,0.038,113.0,8,3840,3840
3738,0.5944,4574.0,4679.0,4618.0,4717.0,44.0,38.0,41.0,2.358,2.036,2.197,638610.41751,3863461.116446,90.8,104.5,39.0,28.7,31.1,14.9,79.35,0.0879,78.1,8,3840,3840
3739,0.5942,5424.0,4484.0,5459.0,4516.0,35.0,32.0,33.5,1.876,1.715,1.795,638655.728163,3863471.726543,139.6,145.7,55.0,32.7,34.0,20.9,96.87,0.0268,113.4,8,3840,3840
3740,0.593,4931.0,5147.0,4968.0,5177.0,37.0,30.0,33.5,1.983,1.608,1.795,638629.361704,3863436.252381,115.0,127.8,42.5,22.2,23.5,13.8,97.96,0.0636,95.1,8,3840,3840
3741,0.5929,4087.0,4196.0,4119.0,4223.0,32.0,27.0,29.5,1.715,1.447,1.581,638583.997461,3863487.293376,117.1,128.7,46.5,25.7,26.0,19.1,93.84,0.0584,97.4,8,3840,3840
3742,0.5927,4268.0,4395.0,4311.0,4433.0,43.0,38.0,40.5,2.304,2.036,2.17,638593.992064,3863476.334968,108.8,120.7,47.2,25.2,24.4,18.4,85.44,0.0656,92.2,8,3840,3840
3743,0.5925,5547.0,5231.0,5579.0,5262.0,32.0,31.0,31.5,1.715,1.661,1.688,638662.239392,3863431.724335,128.6,132.9,58.2,28.6,32.9,16.6,79.02,0.0211,106.6,8,3840,3840
3744,0.5913,5398.0,3988.0,5428.0,4017.0,30.0,29.0,29.5,1.608,1.554,1.581,638654.200837,3863498.38575,119.0,131.2,59.4,28.2,28.5,26.2,84.08,0.0641,103.2,8,3840,3840
3745,0.5908,5128.0,4214.0,5169.0,4248.0,41.0,34.0,37.5,2.197,1.822,2.01,638640.026186,3863486.14127,119.4,131.4,47.7,28.2,26.5,19.7,95.69,0.059,99.5,8,3840,3840
3746,0.5902,4070.0,4155.0,4102.0,4184.0,32.0,29.0,30.5,1.715,1.554,1.634,638583.086425,3863489.43683,101.1,111.7,42.1,21.6,22.9,15.7,80.03,0.0616,85.0,8,3840,3840
3747,0.5899,4547.0,4205.0,4583.0,4242.0,36.0,37.0,36.5,1.929,1.983,1.956,638608.756209,3863486.543167,114.4,125.8,53.8,30.4,31.9,16.7,83.29,0.0609,98.0,8,3840,3840
3748,0.5864,4429.0,3871.0,4465.0,3902.0,36.0,31.0,33.5,1.929,1.661,1.795,638602.432546,3863504.601766,130.8,141.2,59.2,31.9,32.6,19.4,92.46,0.0488,110.4,8,3840,3840
3749,0.5823,5791.0,3938.0,5816.0,3961.0,25.0,23.0,24.0,1.34,1.233,1.286,638675.127874,3863501.225826,128.8,141.9,58.8,28.8,27.6,20.8,96.31,0.0621,109.8,8,3840,3840
3750,0.5817,4776.0,5349.0,4804.0,5374.0,28.0,25.0,26.5,1.5,1.34,1.42,638620.814041,3863425.561905,132.0,140.4,57.5,27.6,28.5,20.7,91.25,0.0389,110.0,8,3840,3840
3751,0.5817,4660.0,5272.0,4706.0,5314.0,46.0,42.0,44.0,2.465,2.251,2.358,638615.079872,3863429.23257,139.1,144.1,60.4,24.4,23.4,21.6,88.67,0.0222,114.5,8,3840,3840
3752,0.5813,4682.0,4604.0,4721.0,4643.0,39.0,39.0,39.0,2.09,2.09,2.09,638616.071294,3863465.108629,91.2,103.7,44.0,22.6,26.8,12.9,72.19,0.0828,79.6,8,3840,3840
3753,0.5811,5655.0,4666.0,5687.0,4696.0,32.0,30.0,31.0,1.715,1.608,1.661,638668.027151,3863462.027414,120.6,131.4,58.2,24.5,26.4,17.1,84.08,0.0559,103.4,8,3840,3840
3754,0.5807,4395.0,4770.0,4436.0,4810.0,41.0,40.0,40.5,2.197,2.144,2.17,638600.74445,3863456.186502,126.9,137.9,54.9,29.8,29.0,18.7,93.93,0.0521,106.5,8,3840,3840
3755,0.5804,5124.0,4730.0,5151.0,4758.0,27.0,28.0,27.5,1.447,1.5,1.474,638639.436692,3863458.651474,127.7,136.5,56.0,25.8,25.5,20.5,89.22,0.0422,106.8,8,3840,3840
3756,0.5774,4902.0,4398.0,4940.0,4432.0,38.0,34.0,36.0,2.036,1.822,1.929,638627.834378,3863476.281382,128.1,136.5,61.8,25.5,28.5,18.6,83.21,0.0417,108.8,8,3840,3840
3757,0.577,4728.0,4009.0,4775.0,4050.0,47.0,41.0,44.0,2.519,2.197,2.358,638618.750812,3863496.938918,104.5,119.2,46.6,27.8,29.5,16.5,87.17,0.0827,90.1,8,3840,3840
3758,0.5767,4463.0,5462.0,4497.0,5492.0,34.0,30.0,32.0,1.822,1.608,1.715,638604.201028,3863419.372682,126.6,133.4,51.8,30.6,32.0,18.8,88.43,0.0329,104.0,8,3840,3840
3759,0.5763,5547.0,4425.0,5571.0,4447.0,24.0,22.0,23.0,1.286,1.179,1.233,638662.02503,3863475.156069,134.5,135.3,53.7,28.5,25.7,21.1,82.43,0.0038,107.8,8,3840,3840
3760,0.5751,5053.0,5427.0,5083.0,5459.0,30.0,32.0,31.0,1.608,1.715,1.661,638635.712162,3863421.194618,140.6,147.7,62.3,28.5,26.5,25.4,92.5,0.0315,116.9,8,3840,3840
3761,0.5744,5780.0,4215.0,5820.0,4250.0,40.0,35.0,37.5,2.144,1.876,2.01,638674.940308,3863486.06089,134.4,140.7,63.0,30.8,31.8,29.0,84.03,0.0296,112.7,8,3840,3840
3762,0.5727,5380.0,3949.0,5408.0,3972.0,28.0,23.0,25.5,1.5,1.233,1.367,638653.18262,3863500.636376,145.7,155.3,64.7,30.7,27.9,23.2,100.27,0.0408,121.9,8,3840,3840
3763,0.5721,4890.0,4263.0,4925.0,4300.0,35.0,37.0,36.0,1.876,1.983,1.929,638627.110908,3863483.435159,94.8,110.3,42.2,30.9,32.7,18.5,83.47,0.0946,82.4,8,3840,3840
3764,0.5707,3921.0,3867.0,3949.0,3891.0,28.0,24.0,26.0,1.5,1.286,1.393,638574.99428,3863505.003663,117.9,118.5,47.2,29.1,28.2,18.2,71.99,0.0033,94.6,8,3840,3840
3765,0.5691,4189.0,5504.0,4220.0,5535.0,31.0,31.0,31.0,1.661,1.661,1.661,638589.436883,3863417.095263,208.9,196.4,184.8,29.7,32.9,43.2,-0.96,-0.0569,196.7,8,3840,3840
3766,0.5689,4122.0,4129.0,4157.0,4163.0,35.0,34.0,34.5,1.876,1.822,1.849,638585.953509,3863490.696109,117.1,125.1,61.8,27.8,27.4,25.8,71.41,0.0448,101.3,8,3840,3840
3767,0.5688,5624.0,4192.0,5666.0,4228.0,42.0,36.0,39.0,2.251,1.929,2.09,638666.633802,3863487.266583,145.3,152.9,58.4,28.4,29.2,21.1,102.06,0.0315,118.9,8,3840,3840
